quad,row,xsample,side,ysample,species,tag,gbh03,gbh08,gbh14,stem,x,y,year_08,not new 2008,not new 2014,notes03,notes07,notes08,notes14,code08,code14
V,9,75.1,R,4.2,Black Cherry,6821,0,26.4,27,1,-124.9,380.8,2010,,,,,,,,
V,9,80.8,R,3.4,Bitternut Hickory,6822,0,165.7,169.3,1,-119.2,381.6,2010,,,,,,,,
V,9,81.3,R,3.9,Choke Cherry,6823,0,21.3,22,1,-118.7,381.1,2010,,,,,,,,
V,9,82,R,1.9,Serviceberry,6824,0,16.1,0,1,-118,383.1,2010,,,,,,,,S
V,9,87.8,R,4.1,Pignut Hickory,6825,0,136,137.7,1,-112.2,380.9,2010,,,,,,,,
V,9,89,R,2.5,Pignut Hickory,6826,0,88.8,91.4,1,-111,382.5,2010,,,,,,,,
V,9,89,R,0,Pignut Hickory,6827,0,115.7,116.5,1,-111,385,2010,,,,,,,,
V,9,99.6,R,4.3,Black Cherry,6828,0,23.7,26.2,1,-100.4,380.7,2010,,,,,,,,
V,9,98.6,R,1.6,White Oak,6829,0,118,119,1,-101.4,383.4,2010,,,,,,,,
V,9,97.1,L,1.5,Serviceberry,6830,0,17.4,21.1,1,-102.9,386.5,2010,,,,,,,,
V,9,96,L,0.8,Bitternut Hickory,6831,0,124.5,126.4,1,-104,385.8,2010,,,,,,,,
V,9,92.8,L,4.1,White Oak,6832,0,51.2,49.9,1,-107.2,389.1,2010,,,,,,,,
V,9,86.1,L,1.1,Serviceberry,6833,0,12,17.6,1,-113.9,386.1,2010,,,,,,,,
V,9,82.1,L,2.4,Black Cherry,6834,0,33.1,34.9,1,-117.9,387.4,2010,,,,,,,,
V,9,81.5,L,1.9,Serviceberry,6835,0,19.7,21.6,1,-118.5,386.9,2010,,,,,,,,
V,9,78.1,L,3.6,Black Cherry,6836,0,35,36.9,1,-121.9,388.6,2010,,,,,,,,
V,9,74.2,L,0.7,Bitternut Hickory,6837,0,51.9,53.3,1,-125.8,385.7,2010,,,,,,,,
V,9,74,L,5,Bitternut Hickory,6838,0,125.6,132.8,1,-126,390,2010,,,,,,,,
V,9,68.1,L,2.1,Black/Northern Pin hybrid,6839,0,120.6,126.7,1,-131.9,387.1,2010,,,,,,,,
V,9,67.9,L,3.6,Black/Northern Pin hybrid,6840,0,165.2,168.2,1,-132.1,388.6,2010,,,,,,,,
V,9,74,L,4.7,Serviceberry,6841,0,19,0,1,-126,389.7,2010,,,,,,,,N
V,9,60.3,L,2.3,Black/Northern Pin hybrid,6842,0,31.5,32,1,-139.7,387.3,2010,,,,,,,,
V,9,56.1,L,1.4,Black/Northern Pin hybrid,6843,0,86.6,91.5,1,-143.9,386.4,2010,,,,,,,,
V,9,49.3,L,3.8,Black/Northern Pin hybrid,6844,0,68.9,77,1,-150.7,388.8,2010,,,,,,,,
V,9,40.5,L,3.3,Shagbark Hickory,6845,0,18.1,20.6,1,-159.5,388.3,2010,,,,,,,,
V,9,35.6,L,4.4,Black/Northern Pin hybrid,6846,0,98.3,100,1,-164.4,389.4,2010,,,,,,,,
V,9,35.2,L,2.9,Pignut Hickory,6847,0,28.7,31,1,-164.8,387.9,2010,,,,,,,,
V,9,35.2,L,0.8,Black/Northern Pin hybrid,6848,0,51.9,58.1,1,-164.8,385.8,2010,,,,,,,,
V,10,2.1,R,3.6,Eastern Red Cedar,6849,0,47.4,55,1,-197.9,391.4,2010,,,,,,,,
V,10,25.2,R,2.5,Black/Northern Pin hybrid,6850,0,53.7,70.7,1,-174.8,392.5,2010,,,,,,,,
V,10,33.5,R,0.7,Black/Northern Pin hybrid,6851,0,103.2,120.8,1,-166.5,394.3,2010,,,,,,,,
V,10,41.6,R,3.4,Black/Northern Pin hybrid,6852,0,25.5,26.8,1,-158.4,391.6,2010,,,,,,,,
V,10,53.3,R,1.7,Black/Northern Pin hybrid,6853,0,102.4,111.2,1,-146.7,393.3,2010,,,,,,,,
V,10,57.7,R,2.4,Black/Northern Pin hybrid,6854,0,80,82.4,1,-142.3,392.6,2010,,,,,,,,
V,10,58.7,R,4.3,Black/Northern Pin hybrid,6855,0,85.2,96.1,1,-141.3,390.7,2010,,,,,,,,
V,10,58.8,R,0.1,Black/Northern Pin hybrid,6856,0,47.3,48,1,-141.2,394.9,2010,,,,,,,,
V,10,61,R,1.4,Black/Northern Pin hybrid,6857,0,37.3,38.6,1,-139,393.6,2010,,,,,,,,
V,10,76.2,R,1.5,Serviceberry,6858,0,12.6,13,1,-123.8,393.5,2010,,,,,,,,
V,10,77.7,R,1.5,Serviceberry,6859,0,19,21.1,1,-122.3,393.5,2010,,,,,,,,
V,10,79.3,R,1,Black Cherry,6860,0,11.1,0,1,-120.7,394,2010,,,,,,,,S
V,10,79.8,R,2.5,Black Cherry,6861,0,16.8,17.9,1,-120.2,392.5,2010,,,,,,,,
V,10,80.3,R,1.7,Black Oak,6862,0,179.8,178.3,1,-119.7,393.3,2010,,,,,,,,
V,10,80.6,R,0.5,Black Cherry,6863,0,15,15.7,1,-119.4,394.5,2010,,,,,,,,
V,10,81.1,R,3,Black Cherry,6864,0,31.9,33.5,1,-118.9,392,2010,,,,,,,,
V,10,81.8,R,0.8,Black Cherry,6865,0,22,22.5,1,-118.2,394.2,2010,,,,,,,,
V,10,83.9,R,1.7,Serviceberry,6866,0,17.9,18.2,1,-116.1,393.3,2010,,,,,,,,
V,10,87.8,R,1.7,Black Cherry,6867,0,42.7,43.3,1,-112.2,393.3,2010,,,,,,,,
V,10,88.7,R,4.2,Serviceberry,6868,0,10.9,12.1,1,-111.3,390.8,2010,,,,,,,,
V,10,90.6,R,1.6,Black Cherry,6869,0,13.5,16.3,1,-109.4,393.4,2010,,,,,,,,
V,10,98.2,L,4.3,Black Oak,6870,0,233,236,1,-101.8,399.3,2010,,,,,,,,
V,10,93.2,L,3.2,Serviceberry,6871,0,10.4,11.5,1,-106.8,398.2,2010,,,,,,,,
V,10,91.8,L,4.4,Black Cherry,6872,0,17.6,4.4,1,-108.2,399.4,2010,,,,,,,,R
V,10,91.5,L,1.4,Eastern Red Cedar,6873,0,55.1,58,1,-108.5,396.4,2010,,,,,,,,
V,10,89.9,L,1.1,Black Cherry,6874,0,13.9,15.4,1,-110.1,396.1,2010,,,,,,,,
V,10,88.5,L,4.8,Black Cherry,6875,0,30.5,31.8,1,-111.5,399.8,2010,,,,,,,,
V,10,88.1,L,2.5,Black Cherry,6876,0,44,46.3,1,-111.9,397.5,2010,,,,,,,,
V,10,88.2,L,0.6,Black Cherry,6877,0,20,20,1,-111.8,395.6,2010,,,,,,,,
V,10,84.4,L,1.3,Black Cherry,6878,0,45.2,48.5,1,-115.6,396.3,2010,,,,,,,,
V,10,83.2,L,1,Black Cherry,6879,0,19.1,22.2,1,-116.8,396,2010,,,,,,,,
V,10,82.9,L,1.7,Black Cherry,6880,0,21.9,0,1,-117.1,396.7,2010,,,,,,,,S
V,10,82.9,L,2.3,Bitternut Hickory,6881,0,11,13.4,1,-117.1,397.3,2010,,,,,,,,
V,10,82.7,L,2.5,Black Cherry,6882,0,16.9,16.5,1,-117.3,397.5,2010,,,,,,,,
V,10,83.1,L,3.9,Black Cherry,6883,0,25.6,26.1,1,-116.9,398.9,2010,,,,,,,,
V,10,80.8,L,4.9,Black Cherry,6884,0,23.4,25.4,1,-119.2,399.9,2010,,,,,,,,
V,10,80.2,L,4.3,Bitternut Hickory,6885,0,23.6,27.2,1,-119.8,399.3,2010,,,,,,,,
V,10,78.7,L,3.5,Bitternut Hickory,6886,0,15.2,16.2,1,-121.3,398.5,2010,,,,,,,,
V,10,77.9,L,1.6,Bitternut Hickory,6887,0,19.5,22.2,1,-122.1,396.6,2010,,,,,,,,
V,10,82.2,L,1.1,Bitternut Hickory,6888,0,15,16.5,1,-117.8,396.1,2010,,,,,,,,
V,10,75.5,L,1,Bitternut Hickory,6889,0,18.8,22.1,1,-124.5,396,2010,,,,,,,,
V,10,62.3,L,4.7,Black/Northern Pin hybrid,6890,0,74.9,83.4,1,-137.7,399.7,2010,,,,,,,,
V,10,60.5,L,2.1,Black/Northern Pin hybrid,6891,0,59.6,62.8,1,-139.5,397.1,2010,,,,,,,,
V,10,58.4,L,0.9,Black/Northern Pin hybrid,6892,0,98.4,104.8,1,-141.6,395.9,2010,,,,,,,,
V,10,44.1,L,1.5,Pignut Hickory,6893,0,38,43.5,1,-155.9,396.5,2010,,,,,,,,
V,10,42.2,L,2.7,Pignut Hickory,6894,0,56.1,61.5,1,-157.8,397.7,2010,,,,,,,,
V,10,24.5,L,4.3,Eastern Red Cedar,6895,0,24.4,30.5,1,-175.5,399.3,2010,,,,,,,,
V,6,23.3,L,5,Pignut Hickory,6901,0,18.7,21.4,1,-176.7,360,2010,,,,,,,,
V,6,19.5,L,5,Pignut Hickory,6902,0,24.6,26.5,1,-180.5,360,2010,,,,,,,,
V,6,19.3,L,3.5,Pignut Hickory,6903,0,13,15.7,1,-180.7,358.5,2010,,,,,,,,
V,6,18.8,L,3.5,Black/Northern Pin hybrid,6904,0,72.7,79.5,1,-181.2,358.5,2010,,,,,,,,
V,6,18.2,L,3,Shagbark Hickory,6905,0,36.4,37.2,1,-181.8,358,2010,,,,,,,,
V,7,12.4,R,4.2,Pignut Hickory,6908,0,46.5,59.5,1,-187.6,360.8,2010,,,,,,,,
V,7,18,R,4.1,Pignut Hickory,6909,0,40.7,42.4,1,-182,360.9,2010,,,,,,,,
V,7,20.3,R,2.8,Pignut Hickory,6910,0,13.5,15,1,-179.7,362.2,2010,,,,,,,,
V,7,20.2,R,1.5,Black/Northern Pin hybrid,6911,0,28.2,32.6,1,-179.8,363.5,2010,,,,,,,,
V,7,20.3,R,0.8,Pignut Hickory,6912,0,12.8,14.5,1,-179.7,364.2,2010,,,,,,,,
V,7,20.5,R,0.7,Pignut Hickory,6913,0,14.8,16.6,1,-179.5,364.3,2010,,,,,,,,
V,7,22.7,R,3.2,Pignut Hickory,6914,0,17.5,18.9,1,-177.3,361.8,2010,,,,,,,,
V,7,23.9,R,1.2,Black Cherry,6915,0,130,140.9,1,-176.1,363.8,2010,,,,,,,,
V,7,24.8,R,1.8,Pignut Hickory,6916,0,15.2,17.7,1,-175.2,363.2,2010,,,,,,,,
V,7,30.6,R,4.7,Black/Northern Pin hybrid,6917,0,38.3,42.1,1,-169.4,360.3,2010,,,,,,,,
V,7,32.8,R,2.7,Black/Northern Pin hybrid,6918,0,36.5,38.1,1,-167.2,362.3,2010,,,,,,,,
V,7,37.1,R,3.4,Black/Northern Pin hybrid,6919,0,105,112,1,-162.9,361.6,2010,,,,,,,,
V,7,39.3,R,1.7,Black/Northern Pin hybrid,6920,0,103.3,109.1,1,-160.7,363.3,2010,,,,,,,,
V,7,44.5,R,2.2,Black/Northern Pin hybrid,6921,0,105.7,0,1,-155.5,362.8,2010,,,,,,,,S
V,7,46.8,R,0.4,Black/Northern Pin hybrid,6922,0,73.6,73.9,1,-153.2,364.6,2010,,,,,,,,
V,7,50.5,R,2.3,Black/Northern Pin hybrid,6923,0,45.5,48.5,1,-149.5,362.7,2010,,,,,,,,
V,7,53.2,R,0.6,Black Cherry,6924,0,24.9,29.6,1,-146.8,364.4,2010,,,,,,,,
V,7,56.5,R,2,Black Cherry,6925,0,17.3,0,1,-143.5,363,2010,,,,,,,,S
V,7,56.1,R,3.6,Black Cherry,6926,0,37.5,38.6,1,-143.9,361.4,2010,,,,,,,,
V,7,56,R,3.9,Black Cherry,6927,0,14.8,16.2,1,-144,361.1,2010,,,,,,,,
V,7,58.6,R,3.6,Black Cherry,6928,0,27.3,27.4,1,-141.4,361.4,2010,,,,,,,,
V,7,59.3,R,2.7,Black Cherry,6929,0,24.2,25.2,1,-140.7,362.3,2010,,,,,,,,
V,7,60,R,1.6,Black Cherry,6930,0,44,43.4,1,-140,363.4,2010,,,,,,,,
V,7,62.7,R,4,Black Cherry,6931,0,20.9,20.6,1,-137.3,361,2010,,,,,,,,
V,7,65.5,R,3.7,Black Cherry,6932,0,18,18.7,1,-134.5,361.3,2010,,,,,,,,
V,7,64.7,R,1.3,Serviceberry,6933,0,18.1,19.1,1,-135.3,363.7,2010,,,,,,,,
V,7,67.7,R,1.4,Black Cherry,6934,0,21,16.8,1,-132.3,363.6,2010,,,,,,,,R
V,7,69.4,R,3.1,Black Cherry,6935,0,16.4,17,1,-130.6,361.9,2010,,,,,,,,
V,7,70.3,R,1.2,Black Oak,6936,0,105.4,111.3,1,-129.7,363.8,2010,,,,,,,,
V,7,72.5,R,3.5,Black Cherry,6937,0,34.3,35,1,-127.5,361.5,2010,,,,,,,,
V,7,78.9,R,3.3,Black Cherry,6938,0,10.6,12.7,1,-121.1,361.7,2010,,,,,,,,
V,7,82.5,R,3.1,White Oak,6939,0,101.5,105.8,1,-117.5,361.9,2010,,,,,,,,
V,7,82.5,R,0.4,Black Cherry,6940,0,41.6,46.6,1,-117.5,364.6,2010,,,,,,,,
V,7,90.2,R,1.2,White Oak,6941,0,89.8,91.9,1,-109.8,363.8,2010,,,,,,,,
V,7,91.1,R,2.6,Pignut Hickory,6942,0,129.3,133.4,1,-108.9,362.4,2010,,,,,,,,
V,7,96.1,R,1.2,Black Cherry,6943,0,25.1,26.2,1,-103.9,363.8,2010,,,,,,,,
V,7,97.1,L,2.6,Black Cherry,6945,0,43.5,46.2,1,-102.9,367.6,2010,,,,,,,,
V,7,88.8,L,1,Black Cherry,6946,0,29,30.8,1,-111.2,366,2010,,,,,,,,
V,7,88.2,L,4.8,Black Oak,6947,0,147,153.2,1,-111.8,369.8,2010,,,,,,,,
V,7,83.9,L,2.6,Serviceberry,6948,0,11,11.2,1,-116.1,367.6,2010,,,,,,,,
V,7,81.5,L,3.6,Black Cherry,6949,0,16,0,1,-118.5,368.6,2010,,,,,,,,
V,7,80.5,L,0.3,Serviceberry,6950,0,19.2,22.3,1,-119.5,365.3,2010,,,,,,,,
V,7,76,L,4.1,Pignut Hickory,6951,0,139,141.2,1,-124,369.1,2010,,,,,,,,
V,7,74.4,L,4.7,White Oak,6952,0,104.5,107.5,1,-125.6,369.7,2010,,,,,,,,
V,7,71.8,L,3.7,Black Cherry,6953,0,13.8,0,1,-128.2,368.7,2010,,,,,,,,S
V,7,69.7,L,2.9,Black Cherry,6954,0,16,18.4,1,-130.3,367.9,2010,,,,,,,,
V,7,67.6,L,4,Black Cherry,6955,0,46.5,45.6,1,-132.4,369,2010,,,,,,,,
V,7,66.7,L,3.2,Serviceberry,6956,0,27.5,29,1,-133.3,368.2,2010,,,,,,,,
V,7,65.1,L,0.4,Pignut Hickory,6957,0,124.5,124.5,1,-134.9,365.4,2010,,,,,,,,
V,7,60.6,L,4.8,Black Cherry,6958,0,21,21.2,1,-139.4,369.8,2010,,,,,,,,
V,7,60.3,L,4.2,Serviceberry,6959,0,12.5,14.8,1,-139.7,369.2,2010,,,,,,,,
V,7,59.8,L,2,Black Cherry,6961,0,37.4,40.1,1,-140.2,367,2010,,,,,,,,
V,7,58.5,L,5,Serviceberry,6962,0,28,30.1,1,-141.5,370,2010,,,,,,,,
V,7,56.9,L,1.7,Black Cherry,6963,0,28,28.1,1,-143.1,366.7,2010,,,,,,,,
V,7,54.1,L,2.6,Black Cherry,6964,0,21.2,22.1,1,-145.9,367.6,2010,,,,,,,,
V,7,48.8,L,3.8,Black/Northern Pin hybrid,6965,0,68,71,1,-151.2,368.8,2010,,,,,,,,
V,7,44.7,L,4.4,Black/Northern Pin hybrid,6966,0,40.4,39.8,1,-155.3,369.4,2010,,,,,,,,
V,7,42.3,L,0.2,Black/Northern Pin hybrid,6967,0,66.7,72,1,-157.7,365.2,2010,,,,,,,,
V,7,39.5,L,4.3,Black/Northern Pin hybrid,6968,0,59.7,60.8,1,-160.5,369.3,2010,,,,,,,,
V,7,33.5,L,2.7,Eastern Red Cedar,6969,0,70.6,78.8,1,-166.5,367.7,2010,,,,,,,,
V,7,27.4,L,2.4,Shagbark Hickory,6970,0,26.5,29.1,1,-172.6,367.4,2010,,,,,,,,
V,7,25.4,L,3,Black/Northern Pin hybrid,6971,0,44,43.2,1,-174.6,368,2010,,,,,,,,
V,7,22.8,L,1.1,Black/Northern Pin hybrid,6972,0,73,75.5,1,-177.2,366.1,2010,,,,,,,,
V,8,25.5,R,2.5,Pignut Hickory,6973,0,30.9,34,1,-174.5,372.5,2010,,,,,,,,
V,8,29.9,R,2.6,Black/Northern Pin hybrid,6974,0,166.5,176.6,1,-170.1,372.4,2010,,,,,,,,
V,8,33,R,2.8,Black Cherry,6975,0,108.2,112,1,-167,372.2,2010,,,,,,,,
V,8,32,R,4.7,Black/Northern Pin hybrid,6976,0,11.9,12.6,1,-168,370.3,2010,,,,,,,,
V,8,46,R,0.8,Black/Northern Pin hybrid,6977,0,67.7,68.9,1,-154,374.2,2010,,,,,,,,
V,8,52.5,R,3.8,Black/Northern Pin hybrid,6978,0,114,118.9,1,-147.5,371.2,2010,,,,,,,,
V,8,56,R,1.1,Black/Northern Pin hybrid,6979,0,32.8,34.2,1,-144,373.9,2010,,,,,,,,
V,8,64.5,R,0.2,Black Cherry,6980,0,15.6,16,1,-135.5,374.8,2010,,,,,,,,
V,8,67.7,R,2.3,Pignut Hickory,6981,0,124.3,129.3,1,-132.3,372.7,2010,,,,,,,,
V,8,69,R,3.2,Black Cherry,6982,0,19.7,21.1,1,-131,371.8,2010,,,,,,,,
V,8,69.8,R,1.9,Black Cherry,6983,0,28.1,30.4,1,-130.2,373.1,2010,,,,,,,,
V,8,69.8,R,3.4,Pignut Hickory,6984,0,118.4,124.3,1,-130.2,371.6,2010,,,,,,,,
V,8,71.6,R,4.6,Black Cherry,6985,0,15,0,1,-128.4,370.4,2010,,,,,,,,S
V,8,75.2,R,1.5,Pignut Hickory,6986,0,46,46.4,1,-124.8,373.5,2010,,,,,,,,
V,8,75.5,R,4.3,Pignut Hickory,6987,0,99.3,103.6,1,-124.5,370.7,2010,,,,,,,,
V,8,76.8,R,0.2,Serviceberry,6988,0,20.8,21.9,1,-123.2,374.8,2010,,,,,,,,
V,8,81.1,R,1.6,Bitternut Hickory,6989,0,133.5,138.3,1,-118.9,373.4,2010,,,,,,,,
V,8,83.5,R,0.6,White Oak,6990,0,74,75,1,-116.5,374.4,2010,,,,,,,,
V,8,92.6,R,3,Black Cherry,6991,0,20.7,22.4,1,-107.4,372,2010,,,,,,,,
V,8,97,R,2.5,Black Cherry,6992,0,30.8,35,1,-103,372.5,2010,,,,,,,,
V,8,99.8,R,1.5,Black Cherry,6993,0,38.1,38.1,1,-100.2,373.5,2010,,,,,,,,
V,8,98.8,L,1,Serviceberry,6994,0,20,19.5,1,-101.2,376,2010,,,,,,,,
V,8,87.5,L,3.2,Serviceberry,6995,0,18.5,20.1,1,-112.5,378.2,2010,,,,,,,,
V,8,85.8,L,1,Serviceberry,6996,0,14,13.2,1,-114.2,376,2010,,,,,,,,
V,8,80.1,L,1.8,Black Cherry,6997,0,19.2,21,1,-119.9,376.8,2010,,,,,,,,
V,8,78.6,L,3.5,Serviceberry,6998,0,15,15.1,1,-121.4,378.5,2010,,,,,,,,
V,8,75.4,L,3.9,Serviceberry,6999,0,14,19.6,1,-124.6,378.9,2010,,,,,,,,
V,8,70.7,L,3.8,Serviceberry,7000,0,19,20.3,1,-129.3,378.8,2010,,,,,,,,
V,7,99.5,R,1.6,Pignut Hickory,7078,0,199.5,202.5,1,-100.5,363.4,2010,,,,,,,,
V,8,41.2,L,0.5,Black/Northern Pin hybrid,7083,0,152.3,157.7,1,-158.8,375.5,2010,,,,,,,,
V,8,35.3,L,4.2,Black/Northern Pin hybrid,7084,0,163.3,166.2,1,-164.7,379.2,2010,,,,,,,,
V,8,46.1,L,1.2,Black/Northern Pin hybrid,7086,0,105.4,107.9,1,-153.9,376.2,2010,,,,,,,,
V,8,47.9,L,4.3,Black/Northern Pin hybrid,7087,0,43.5,44.7,1,-152.1,379.3,2010,,,,,,,,
V,7,59.4,L,3,White Oak,7088,0,115.5,116.5,1,-140.6,368,2010,,,,,,,,
V,4,23.4,R,4.7,Black/Northern Pin hybrid,7386,0,106.8,107,1,-176.6,330.3,2010,,,,,,,,
V,6,16.9,L,3,Pignut Hickory,7389,0,47,48.2,1,-183.1,358,2010,,,,,,,,
V,6,58.1,R,0.9,Shagbark Hickory,7393,0,133.9,140.4,1,-141.9,354.1,2010,,,,,,,,
V,2,34.3,L,2.7,Pignut Hickory,8642,0,86.5,87.5,1,-165.7,317.7,2010,,,,,,,,
V,6,11.7,L,1.8,Pignut Hickory,8663,0,63,73.4,1,-188.3,356.8,2010,,,,,,,,
V,1,46.5,R,0.8,Pignut Hickory,8664,0,117.9,118.2,1,-153.5,304.2,2010,,,,,,,,
V,6,68.9,L,1,Pignut Hickory,8670,0,104,108.5,1,-131.1,356,2010,,,,,,,,
V,2,67.3,R,2.3,Pignut Hickory,8893,0,29,30.6,1,-132.7,312.7,2010,,,,,,,,
V,1,73.1,R,4.2,Black Cherry,16500,0,13.3,13,1,-126.9,300.8,2010,,,,,,,,
V,1,90.5,R,1.8,Autumn Olive,16505,0,0,3.1,1,-109.5,303.2,,,,,,,,,
V,1,61.1,R,2,Autumn Olive,16506,0,0,6.6,1,-138.9,303,,,,,,,,,
V,1,34.3,R,2.1,Autumn Olive,16507,0,0,4.4,1,-165.7,302.9,,,,,,,,,
V,1,22,R,1,Autumn Olive,16508,0,0,5,1,-178,304,,,,,,,,,
V,1,22.7,R,2.4,Autumn Olive,16509,0,0,4.7,1,-177.3,302.6,,,,,,,,,
V,1,19.1,R,2,Autumn Olive,16510,0,0,12.6,1,-180.9,303,,,,,,,,,
V,1,15.4,R,1.7,Autumn Olive,16511,0,0,7.9,1,-184.6,303.3,,,,,,,,,
V,1,15.6,R,2.2,Autumn Olive,16512,0,0,10.4,1,-184.4,302.8,,,,,,,,,
V,1,12.6,R,0.2,Autumn Olive,16513,0,0,3.8,1,-187.4,304.8,,,,,,,,,
V,1,9.7,R,0.4,Autumn Olive,16514,0,0,4.7,1,-190.3,304.6,,,,,,,,,
V,1,8,R,3.4,Autumn Olive,16515,0,0,10.4,1,-192,301.6,,,,,,,,,
V,3,18.4,R,1.5,Autumn Olive,16516,0,0,6,1,-181.6,323.5,,,,,,,,,
V,3,25.4,R,4.4,Autumn Olive,16517,0,0,7.9,1,-174.6,320.6,,,,,,,,,
V,3,28.3,R,2,Autumn Olive,16518,0,0,8.2,1,-171.7,323,,,,,,,,,
V,3,30.4,R,4.5,Autumn Olive,16519,0,0,6.3,1,-169.6,320.5,,,,,,,,,
V,2,30.9,L,1.8,Autumn Olive,16520,0,0,7.9,1,-169.1,316.8,,,,,,,,,
V,3,37.2,R,2,Serviceberry,16521,0,0,8.8,1,-162.8,323,,,,,,,,,
V,3,42.6,R,0,Serviceberry,16522,0,0,7.2,1,-157.4,325,,,,,,,,,
V,3,45.5,R,4.4,Serviceberry,16523,0,0,11,1,-154.5,320.6,,,,,,,,,
V,3,56.4,R,0.3,Autumn Olive,16524,0,0,10.7,1,-143.6,324.7,,,,,,,,,
V,3,57.8,R,1.5,Autumn Olive,16525,0,0,3.8,1,-142.2,323.5,,,,,,,,,
V,3,64.7,R,4.9,Autumn Olive,16526,0,0,7.2,1,-135.3,320.1,,,,,,,,,
V,3,69.6,R,2.6,Autumn Olive,16527,0,0,4.7,1,-130.4,322.4,,,,,,,,,
V,3,70.4,R,4.6,Autumn Olive,16528,0,0,3.1,1,-129.6,320.4,,,,,,,,,
V,3,75.6,R,0.2,Autumn Olive,16529,0,0,4.7,1,-124.4,324.8,,,,,,,,,
V,3,77.3,R,4.7,Witch Hazel,16530,0,0,13.5,1,-122.7,320.3,,,,,,,,,AL
V,3,79.4,R,3.1,Witch Hazel,16531,0,0,10.1,1,-120.6,321.9,,,,,,,,,
V,3,79.2,R,2.6,Autumn Olive,16532,0,0,3.1,1,-120.8,322.4,,,,,,,,,
V,3,80.4,R,1,Autumn Olive,16533,0,0,4.7,1,-119.6,324,,,,,,,,,
V,3,87,R,3.4,Witch Hazel,16534,0,0,3.5,1,-113,321.6,,,,,,,,,
V,3,86.8,R,1.1,Witch Hazel,16535,0,0,6.9,1,-113.2,323.9,,,,,,,,,
V,3,88.5,R,2.2,Witch Hazel,16536,0,0,6,1,-111.5,322.8,,,,,,,,,
V,3,87.5,R,1.2,Witch Hazel,16537,0,0,6.6,1,-112.5,323.8,,,,,,,,,
V,3,89.3,R,1.1,Witch Hazel,16538,0,0,3.5,1,-110.7,323.9,,,,,,,,,
V,3,90.6,R,2.1,Witch Hazel,16539,0,0,9.7,1,-109.4,322.9,,,,,,,,,
V,3,93,R,0.5,Witch Hazel,16540,0,0,3.5,1,-107,324.5,,,,,,,,,
V,2,91.6,L,4.9,Witch Hazel,16541,0,0,8.2,1,-108.4,319.9,,,,,,,,,
V,2,91.6,L,3.1,Witch Hazel,16542,0,0,7.2,1,-108.4,318.1,,,,,,,,,
V,2,84.2,L,2.1,Serviceberry,16543,0,0,6.9,1,-115.8,317.1,,,,,,,,,AL
V,2,82.1,L,4.2,Witch Hazel,16544,0,0,7.9,1,-117.9,319.2,,,,,,,,,
V,2,78.1,L,1.7,Witch Hazel,16545,0,0,10.1,1,-121.9,316.7,,,,,,,,,
V,2,78.1,L,3.1,Witch Hazel,16546,0,0,8.5,1,-121.9,318.1,,,,,,,,,
V,2,78.1,L,4.1,Witch Hazel,16547,0,0,7.5,1,-121.9,319.1,,,,,,,,,
V,2,73.5,L,4.5,Witch Hazel,16548,0,0,3.5,1,-126.5,319.5,,,,,,,,,
V,2,71.7,L,2,Autumn Olive,16549,0,0,3.1,1,-128.3,317,,,,,,,,,
V,2,70.4,L,0.4,Autumn Olive,16550,0,0,3.8,1,-129.6,315.4,,,,,,,,,
V,2,66.1,L,3.7,Autumn Olive,16551,0,0,6.6,1,-133.9,318.7,,,,,,,,,
V,2,54.5,L,4,Autumn Olive,16552,0,0,5.3,1,-145.5,319,,,,,,,,,
V,2,23,L,0.2,Autumn Olive,16553,0,0,9.7,1,-177,315.2,,,,,,,,,
V,2,20.2,R,0.7,Autumn Olive,16554,0,0,10.7,1,-179.8,314.3,,,,,,,,,
V,2,48.1,R,1.2,Black Cherry,16555,0,0,9.1,1,-151.9,313.8,,,,,,,,,
V,2,51.2,R,3.9,Serviceberry,16556,0,0,19.5,1,-148.8,311.1,,,1,,,,,,
V,2,79.9,R,2.6,Witch Hazel,16557,0,0,8.5,1,-120.1,312.4,,,,,,,,,
V,2,81.5,R,0.6,Witch Hazel,16558,0,0,7.2,1,-118.5,314.4,,,,,,,,,
V,2,82.8,R,1.4,Witch Hazel,16559,0,0,11.9,1,-117.2,313.6,,,,,,,,,
V,2,90.3,R,2.2,Witch Hazel,16560,0,0,7.9,1,-109.7,312.8,,,,,,,,,
V,2,92.5,R,0.6,Witch Hazel,16561,0,0,6.3,1,-107.5,314.4,,,,,,,,,
V,5,94.8,R,1.1,Autumn Olive,16562,0,0,8.8,1,-105.2,343.9,,,,,,,,,
V,5,86.8,R,1.6,Autumn Olive,16563,0,0,6,1,-113.2,343.4,,,,,,,,,
V,5,85.7,R,3.3,Autumn Olive,16564,0,0,9.4,1,-114.3,341.7,,,,,,,,,
V,5,82.4,R,2.9,Autumn Olive,16565,0,0,10.4,1,-117.6,342.1,,,,,,,,,
V,5,80,R,5,Autumn Olive,16566,0,0,5,1,-120,340,,,,,,,,,
V,5,79.2,R,3.1,Autumn Olive,16567,0,0,5.3,1,-120.8,341.9,,,,,,,,,
V,5,75.5,R,5.2,Autumn Olive,16568,0,0,3.5,1,-124.5,339.8,,,,,,,,,
V,5,67.1,R,4,Autumn Olive,16569,0,0,5,1,-132.9,341,,,,,,,,,
